QTR,Course,Section,Enroll Code,TITLE,UNITS,Enrolled,INSTR_1,INSTR_2,INSTR_3,Finals Type,Grading Opt,Sec Status,MAX,Seats,PRE REQ,MAJ Limit,Min Limit,Days_1,Begin_1,End_1,Room_1,Cap_1,Days_2,Begin_2,End_2,Room_2,Cap_2,Days_3,Begin_3,End_3,Room_3,Cap_3,Closed,Delay Sect,Level,Type,Extract
S13,FLMST   598  ,0100,21832,PROSPECTUS PREP    , 4.0      ,00000,                              ,                              ,                              ,S,L, ,00005,0005 , , , ,M      ,1400,1650,SSMS 2013 ,0020,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,FLMST   599  ,0100,21840,DISS RESRCH/WRITING, 1.0-12.0 ,00000,                              ,                              ,                              ,S,P, ,00003,0003 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,FR        1  ,0100,21857,ELEMENTARY FRENCH  , 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 , , , ,MTWR   ,1000,1050,PHELP3523 ,0048,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        2  ,0100,21865,ELEMENTARY FRENCH  , 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 ,C, , ,MTWR   ,1100,1150,PHELP5309 ,0020,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        2  ,0200,21873,ELEMENTARY FRENCH  , 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 ,C, , ,MTWR   ,1300,1350,PHELP5309 ,0020,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        3  ,0100,21881,ELEMENTARY FRENCH  , 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 ,C, , ,MTWR   ,1400,1450,PHELP1445 ,0035,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        3  ,0200,21899,ELEMENTARY FRENCH  , 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 ,C, , ,MTWR   ,1000,1050,GIRV 2129 ,0040,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        3  ,0300,21907,ELEMENTARY FRENCH  , 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 ,C, , ,MTWR   ,1300,1350,GIRV 2123 ,0042,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        4  ,0100,21923,INTERMEDIATE FRENCH, 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 ,C, , ,MTWR   ,1000,1050,HSSB 1224 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        4  ,0200,21931,INTERMEDIATE FRENCH, 5.0      ,00000,                              ,                              ,                              ,C, , ,00024,0024 ,C, , ,MTWR   ,0900,0950,PHELP5312 ,0020,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        5  ,0100,21949,INTERMEDIATE FRENCH, 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 ,C, , ,MTWR   ,1200,1250,HSSB 1233 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        5  ,0200,21956,INTERMEDIATE FRENCH, 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 ,C, , ,MTWR   ,1400,1450,HSSB 1224 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        6  ,0100,21964,INTERMEDIATE FRENCH, 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 ,C, , ,MTWR   ,1000,1050,PHELP5309 ,0020,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR        6  ,0200,21972,INTERMEDIATE FRENCH, 5.0      ,00000,                              ,                              ,                              ,C, , ,00026,0026 ,C, , ,MTWR   ,1200,1250,GIRV 2124 ,0030,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR       11B ,0100,21980,FR FOR GRAD STUDNTS, 4.0      ,00000,                              ,                              ,                              ,S, , ,00030,0030 ,C, , , T R   ,1700,1815,PHELP1444 ,0035,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR       26  ,0100,21998,ADV COMPOSITION    , 5.0      ,00000,ENDERS J                      ,                              ,                              ,S, , ,00026,0026 ,C, , ,M W    ,1400,1515,PHELP1508 ,0048,    F  ,1400,1450,PHELP1508 ,0048,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,FR       99  ,0100,22004,INDEPENDENT STUDY  , 1.0- 4.0 ,00000,                              ,                              ,                              ,S, , ,00005,0005 ,C, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,L,P,20130131
S13,FR      101A ,0100,22012,LIT & CUL ANALYSIS , 4.0      ,00000,ENDERS J                      ,                              ,                              ,S, , ,00030,0030 ,C, , ,M W F  ,1200,1250,PHELP5309 ,0020,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,FR      101C ,0100,52415,LIT & CUL ANALYSIS , 4.0      ,00000,MALEUVRE D                    ,                              ,                              ,S, , ,00030,0030 ,C, , ,M W    ,1700,1815,PHELP5309 ,0020,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,FR      147B ,0100,53827,FR&FRANCOPH THEATER, 4.0      ,00000,SKENAZI E C                   ,                              ,                              ,S, , ,00026,0026 ,C, , , T R   ,0930,1045,GIRV 2108 ,0036,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,FR      149A ,0100,52423,FRENCH ENLIGHTNMENT, 4.0      ,00000,KOLZOW A E                    ,                              ,                              ,S, , ,00026,0026 ,C, , ,M   F  ,1400,1515,PHELP3519 ,0048,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,FR      154B ,0100,52431,RENAISSANCE EUROPE , 4.0      ,00000,SKENAZI E C                   ,                              ,                              ,S, , ,00026,0026 , , , , T R   ,1230,1345,PHELP1440 ,0035,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,FR      155A ,0100,52449,WOMEN MIDDLE AGES  , 4.0      ,00000,BROWN C J                     ,                              ,                              ,S, , ,00030,0030 , , , ,M W    ,1100,1215,PHELP2524 ,0055,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,FR      195H ,0100,22087,HONORS  INDEPT STDS, 4.0      ,00000,                              ,                              ,                              ,N, , ,00005,0005 ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,FR      198  ,0200,52464,SENIOR HONORS SEM  , 4.0      ,00000,NESCI C                       ,                              ,                              ,S,L, ,00010,0010 ,Y, , ,   R   ,1400,1650,PHELP5313 ,0010,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,Y, ,U,P,20130131
S13,FR      199  ,0100,22103,INDEPENDENT STUDIES, 1.0- 5.0 ,00000,                              ,                              ,                              ,N, , ,00010,0010 ,C, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,FR      199RA,0100,22111,INDEPENDEN RESEARCH, 1.0- 5.0 ,00000,STURM E                       ,                              ,                              ,N, , ,00005,0005 ,C, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,FR      229BN,0100,52456,MODERN & CONTEMP ST, 4.0      ,00000,NESCI C                       ,                              ,                              ,S, , ,00010,0010 , , , ,   R   ,1400,1650,PHELP5313 ,0010,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,FR      500  ,0100,22137,APPRENTICE TEACHING, 4.0      ,00000,                              ,                              ,                              ,N,P, ,00015,0015 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,FR      596  ,0100,22145,RESEARCH           , 2.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00008,0008 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,FR      597  ,0100,22152,INDEPENDENT STUDY  , 4.0      ,00000,                              ,                              ,                              ,N, , ,00005,0005 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,FR      598  ,0100,22160,M A RSCH & PREP    , 1.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00005,0005 ,Y, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,FR      599  ,0100,22178,DISS PREPARATION   , 1.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00005,0005 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,GEOG      3B ,0100,22186,"LAND, WATER & LIFE ", 4.0      ,00000,                              ,                              ,                              ,S, ,R,00210,0210 , , , ,M W F  ,1000,1050,BUCHN1910 ,0306,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GEOG      3B ,0101,22194,"LAND, WATER & LIFE ", 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , ,M      ,1700,1750,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      3B ,0102,22202,"LAND, WATER & LIFE ", 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , ,  W    ,1300,1350,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      3B ,0103,22210,"LAND, WATER & LIFE ", 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , , T     ,0900,0950,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      3B ,0104,22228,"LAND, WATER & LIFE ", 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , ,  W    ,1700,1750,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      3B ,0105,22236,"LAND, WATER & LIFE ", 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , ,   R   ,1000,1050,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      3B ,0106,22244,"LAND, WATER & LIFE ", 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , ,    F  ,0900,0950,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      5  ,0100,22251,PEOPLE/PLACE/ENVIRO, 4.0      ,00000,GOULIAS K                     ,                              ,                              ,S, ,R,00210,0210 , , , ,M W F  ,1200,1250,EMBARHALL ,0247,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GEOG      5  ,0101,22269,PEOPLE/PLACE/ENVIRO, 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , , T     ,0900,0950,ELLSN2620 ,0034,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      5  ,0102,22277,PEOPLE/PLACE/ENVIRO, 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , ,  W    ,1100,1150,ELLSN2620 ,0034,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      5  ,0103,22285,PEOPLE/PLACE/ENVIRO, 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , ,  W    ,1700,1750,ELLSN2620 ,0034,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      5  ,0104,22293,PEOPLE/PLACE/ENVIRO, 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , ,   R   ,1700,1750,ELLSN2620 ,0034,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      5  ,0105,22301,PEOPLE/PLACE/ENVIRO, 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , ,    F  ,1100,1150,ELLSN2620 ,0034,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG      5  ,0106,22319,PEOPLE/PLACE/ENVIRO, 4.0      ,00000,                              ,                              ,                              ,S, , ,00040,0040 , , , ,   R   ,0900,0950,ELLSN2620 ,0034,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG     12  ,0100,22327,MAPS SPAT REAS     , 4.0      ,00000,JANOWICZ K W                  ,                              ,                              ,S, ,R,00100,0100 , , , ,M W F  ,1300,1350,BUCHN1930 ,0100,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GEOG     12  ,0101,22335,MAPS SPAT REAS     , 4.0      ,00000,                              ,                              ,                              ,S, , ,00030,0030 , , , ,M      ,1700,1950,ELLSN2610 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG     12  ,0102,22343,MAPS SPAT REAS     , 4.0      ,00000,                              ,                              ,                              ,S, , ,00030,0030 , , , ,  W    ,1000,1250,ELLSN2610 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG     12  ,0103,22350,MAPS SPAT REAS     , 4.0      ,00000,                              ,                              ,                              ,S, , ,00030,0030 , , , ,   R   ,0900,1150,ELLSN2610 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,GEOG    115C ,0100,22392,INTERMED REMOTE SEN, 5.0      ,00000,BOOKHAGEN B                   ,                              ,                              ,S, ,R,00036,0036 ,C, , ,M W    ,1100,1215,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    115C ,0101,22400,INTERMED REMOTE SEN, 5.0      ,00000,                              ,                              ,                              ,S, , ,00036,0036 ,C, , ,  W    ,1700,1950,ELLSN2610 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    119  ,0100,49551,CLIMATIC CHANGE    , 4.0      ,00000,MICHAELSEN J                  ,                              ,                              ,S, , ,00060,0060 ,C, , ,M W F  ,1100,1150,HSSB 1173 ,0075,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    135S ,0100,54197,ENVIRO SUMMIT      , 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 , , , , T R   ,1700,1950,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    144  ,0100,54205,RIVERS             , 4.0      ,00000,                              ,                              ,                              ,S, ,R,00022,0022 ,C, , , T R   ,1230,1345,BSIF 1217 ,0048,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    144  ,0101,54213,RIVERS             , 4.0      ,00000,                              ,                              ,                              ,S, , ,00000,0    ,C, , ,    F  ,0900,1150,HSSB 2202 ,0018,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    144  ,0102,54221,RIVERS             , 4.0      ,00000,                              ,                              ,                              ,S, , ,00000,0    ,C, , ,    F  ,1200,1450,GIRV 1106 ,0016,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    149  ,0100,22509,CHANNEL ISLANDS    , 4.0      ,00000,                              ,                              ,                              ,S, , ,00100,0100 ,C, , ,M W    ,1530,1645,GIRV 1004 ,0206,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    153C ,0100,49569,ENV PERCEPTION     , 4.0      ,00000,MONTELLO D R                  ,                              ,                              ,S, ,R,00040,0040 ,C, , , T R   ,1400,1515,ELLSN2620 ,0034,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    153C ,0101,54239,ENV PERCEPTION     , 4.0      ,00000,                              ,                              ,                              ,S, , ,00033,0033 ,C, , , T     ,1600,1650,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    153C ,0102,54247,ENV PERCEPTION     , 4.0      ,00000,                              ,                              ,                              ,S, , ,00032,0032 ,C, , ,  W    ,1400,1450,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    162  ,0100,22517,WATER QUALITY      , 4.0      ,00000,LOAICIGA H                    ,                              ,                              ,S, ,R,00035,0035 , , , , T R   ,0930,1045,GIRV 2128 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    162  ,0101,22525,WATER QUALITY      , 4.0      ,00000,                              ,                              ,                              ,S, , ,00018,0018 , , , , T     ,1500,1650,ELLSN2610 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    162  ,0102,22533,WATER QUALITY      , 4.0      ,00000,                              ,                              ,                              ,S, , ,00017,0017 , , , ,   R   ,1700,1850,ELLSN2610 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    171FP,0100,49577,SM SCALE FOOD PROD , 5.0      ,00000,                              ,                              ,                              ,S,L, ,00002,0002 ,C, , ,M W    ,1230,1345,HSSB 1231 ,0026,  W    ,1400,1650,OFF  CAMP ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    175  ,0100,49585,MEASURING ENV      , 5.0      ,00000,                              ,                              ,                              ,N, ,R,00030,0030 ,C, , , T R   ,1100,1215,ELLSN3621 ,0050,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    175  ,0101,54254,MEASURING ENV      , 5.0      ,00000,                              ,                              ,                              ,N, , ,00015,0015 ,C, , ,M      ,1400,1550,ELLSN3620 ,0017,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    175  ,0102,54262,MEASURING ENV      , 5.0      ,00000,                              ,                              ,                              ,N, , ,00015,0015 ,C, , ,  W    ,1700,1850,ELLSN3620 ,0017,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    176C ,0100,22541,GIS APPLICATIONS   , 5.0      ,00000,                              ,                              ,                              ,S, ,R,00070,0070 ,C, , ,M W    ,1530,1645,PHELP1160 ,0070,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    176C ,0101,22558,GIS APPLICATIONS   , 5.0      ,00000,                              ,                              ,                              ,S, , ,00035,0035 ,C, , , T     ,1700,1850,ELLSN2610 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    176C ,0102,22566,GIS APPLICATIONS   , 5.0      ,00000,                              ,                              ,                              ,S, , ,00035,0035 ,C, , ,    F  ,1000,1150,ELLSN2610 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,S,20130131
S13,GEOG    191  ,0100,49593,OPT METH GEOG PROBS, 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 ,C, , ,M W    ,1400,1515,ELLSN2609 ,0028,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    191L ,0100,49601,LAB OPTIMIZATN PROB, 1.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 ,C, , ,    F  ,1400,1450,ELLSN3620 ,0017,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,GEOG    193  ,0100,22616,INTERN IN GEOGRAPHY, 1.0- 4.0 ,00000,                              ,                              ,                              ,N,P, ,00030,0030 ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,GEOG    198  ,0100,22624,READINGS IN GEOG   , 1.0- 2.0 ,00000,                              ,                              ,                              ,N,P, ,00030,0030 ,Y, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,GEOG    199  ,0100,22632,INDEPENDENT STUDIES, 1.0- 5.0 ,00000,                              ,                              ,                              ,N,L, ,00030,0030 ,Y, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,GEOG    199RA,0100,22640,INDEP RESEARCH ASST, 1.0- 5.0 ,00000,                              ,                              ,                              ,S,P, ,00030,0030 ,C, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,U,P,20130131
S13,GEOG    200C ,0100,22657,INTRO GEOG RESEARCH, 2.0      ,00000,                              ,                              ,                              ,N,L, ,00025,0025 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,GEOG    201  ,0100,22665,SEMINAR GEOGRAPHY  , 2.0      ,00000,DE CARVALHO L                 ,                              ,                              ,N,P, ,00100,0100 , , , , T R   ,1530,1645,BUCHN1930 ,0100,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,GEOG    210C ,0100,22673,ANALYTICAL METH III, 4.0      ,00000,KYRIAKIDIS P                  ,                              ,                              ,S,L,R,00020,0020 , , , , T R   ,1230,1345,ELLSN2610 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,GEOG    210C ,0101,22681,ANALYTICAL METH III, 4.0      ,00000,KYRIAKIDIS P                  ,                              ,                              ,S,L, ,00020,0020 , , , , T R   ,1400,1450,ELLSN2610 ,0032,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,S,20130131
S13,GEOG    229  ,0100,49619,ENVIR PERCPT & COGN, 4.0      ,00000,MONTELLO D R                  ,                              ,                              ,S, , ,00006,0006 , , , , T R   ,1400,1515,ELLSN2620 ,0034,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,GEOG    232  ,0100,49627,CART TRANSFORM     , 4.0      ,00000,CLARKE K                      ,                              ,                              ,N, , ,00005,0005 , , , , T     ,0800,1050,ELLSN5824 ,0030,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,GEOG    263  ,0100,22764,PHYS OCEANOGRAPHY  , 4.0      ,00000,WASHBURN L                    ,                              ,                              ,S, , ,00010,0010 , , , , T R   ,1100,1215,ELLSN2609 ,0028,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,GEOG    291  ,0100,49635,OPTIM MOD GEOG PROB, 4.0      ,00000,                              ,                              ,                              ,N, , ,00005,0005 , , , ,       ,    ,    ,ELLSN2609 ,0028,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,GEOG    294  ,0100,49643,ADV LOC & TRANS SYS, 4.0      ,00000,                              ,                              ,                              ,S, ,R,00008,0008 , , , ,   R   ,0900,1150,ELLSN4824 ,0030,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,P,20130131
S13,GEOG    294  ,0101,54270,ADV LOC & TRANS SYS, 4.0      ,00000,                              ,                              ,                              ,S, , ,00008,0008 , , , ,  W    ,1300,1350,ELLSN2616 ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,G,S,20130131
S13,GEOG    596  ,0100,22814,DIR READING & RES  , 2.0- 8.0 ,00000,                              ,                              ,                              ,N, , ,00050,0050 ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,GEOG    597  ,0100,22822,IND STUDY-PH D EXAM, 1.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00025,0025 ,Y, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,GEOG    598  ,0100,22830,MASTER'S THESIS    , 1.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00025,0025 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,GEOG    599  ,0100,22848,PH D DISSERTATION  , 1.0-12.0 ,00000,                              ,                              ,                              ,N,P, ,00025,0025 , , , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,G,P,20130131
S13,GER       2G ,0100,22855,INTRO READNG GERMAN, 4.0      ,00000,KOMMERELL G                   ,                              ,                              ,S, , ,00015,0015 , , , ,  W F  ,0930,1110,PHELP6320 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GER       3  ,0100,22863,ELEMENTARY GERMAN  , 5.0      ,00000,                              ,                              ,                              ,C, , ,00042,0042 ,C, , ,MTWR   ,0900,0950,GIRV 1119 ,0048,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GER       3  ,0200,22871,ELEMENTARY GERMAN  , 5.0      ,00000,WADE E R                      ,                              ,                              ,C, , ,00042,0042 ,C, , ,MTWR   ,1000,1050,GIRV 2116 ,0042,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GER       3  ,0300,22889,ELEMENTARY GERMAN  , 5.0      ,00000,MENGELE I                     ,                              ,                              ,C, , ,00042,0042 ,C, , ,MTWR   ,1300,1350,GIRV 1119 ,0048,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GER       6  ,0100,22897,INTERMEDIATE GERMAN, 5.0      ,00000,WADE E R                      ,                              ,                              ,C, , ,00042,0042 ,C, , ,MTWR   ,1000,1050,GIRV 1119 ,0048,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,Y, ,L,P,20130131
S13,GER       6  ,0200,22905,INTERMEDIATE GERMAN, 5.0      ,00000,MONGOVEN C P                  ,                              ,                              ,C, , ,00042,0042 ,C, , ,MTWR   ,2300,2350,GIRV 1119 ,0048,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GER      95C ,0100,51557,ADVANCED YIDDISH   , 4.0      ,00000,WAMSLEY R                     ,                              ,                              ,S, , ,00010,0010 ,C, , ,MTWR   ,0900,0950,HSSB 1228 ,0026,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,GER      99  ,0100,22921,INTRO TO RESEARCH  , 1.0- 4.0 ,00000,                              ,                              ,                              ,N,L, ,00000,0    ,Y, , ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, ,I,L,P,20130131
